year,state,level,total_people_by_state_and_level,total_man_by_state_and_level,total_woman_by_state_and_level,total_people_by_state_and_year,total_man_by_state_and_year,total_woman_by_state_and_year,man_percentage_by_state_and_level,woman_percentage_by_state_and_level,rate_level
2017,Tamaulipas,M s de 2 hasta 3 s.m.,484121,469537,14584,3844661,2648518,1196143,96.988,3.012,0
2017,Tamaulipas,M s de 3 hasta 5 s.m.,1291685,803165,488520,3844661,2648518,1196143,62.18,37.82,0
2017,Tamaulipas,M s de 5 hasta 10 s.m.,136002,96094,39908,3844661,2648518,1196143,70.656,29.344,0
2017,Tamaulipas,No especificado,47964,29741,18223,3844661,2648518,1196143,62.007,37.993,0
2017,Tamaulipas,No recibe ingresos,376497,326119,50378,3844661,2648518,1196143,86.619,13.381,0
2017,Tlaxcala,1 salario m¡nimo,1231,1231,0,1523745,1036372,487373,100,0,0
2017,Tlaxcala,Menos de 1 s.m.,233609,210074,23535,1523745,1036372,487373,89.925,10.075,0
2017,Tlaxcala,M s de 1 hasta 2 s.m.,2857,1840,1017,1523745,1036372,487373,64.403,35.597,0
2017,Tlaxcala,M s de 10 s.m.,364010,154016,209994,1523745,1036372,487373,42.311,57.689,0
2017,Tlaxcala,M s de 2 hasta 3 s.m.,226314,221898,4416,1523745,1036372,487373,98.049,1.951,0
2017,Tlaxcala,M s de 3 hasta 5 s.m.,583695,347230,236465,1523745,1036372,487373,59.488,40.512,0
2017,Tlaxcala,M s de 5 hasta 10 s.m.,44292,37545,6747,1523745,1036372,487373,84.767,15.233,0
2017,Tlaxcala,No especificado,5648,3264,2384,1523745,1036372,487373,57.79,42.21,0
2017,Tlaxcala,No recibe ingresos,62089,59274,2815,1523745,1036372,487373,95.466,4.534,0
2017,Veracruz,1 salario m¡nimo,51389,49075,2314,8274585,6460794,1813791,95.497,4.503,0
2017,Veracruz,Menos de 1 s.m.,3139769,2943667,196102,8274585,6460794,1813791,93.754,6.246,0
2017,Veracruz,M s de 1 hasta 2 s.m.,86555,75936,10619,8274585,6460794,1813791,87.732,12.268,0
2017,Veracruz,M s de 10 s.m.,1957947,803853,1154094,8274585,6460794,1813791,41.056,58.944,0
2017,Veracruz,M s de 2 hasta 3 s.m.,1083358,1065987,17371,8274585,6460794,1813791,98.397,1.603,0
2017,Veracruz,M s de 3 hasta 5 s.m.,1056548,759811,296737,8274585,6460794,1813791,71.914,28.086,0
2017,Veracruz,M s de 5 hasta 10 s.m.,307240,244023,63217,8274585,6460794,1813791,79.424,20.576,0
2017,Veracruz,No especificado,60740,26408,34332,8274585,6460794,1813791,43.477,56.523,0
2017,Veracruz,No recibe ingresos,531039,492034,39005,8274585,6460794,1813791,92.655,7.345,0
2017,Yucat n,1 salario m¡nimo,6418,5692,726,2437421,1659422,777999,88.688,11.312,0
2017,Yucat n,Menos de 1 s.m.,448011,425648,22363,2437421,1659422,777999,95.008,4.992,0
2017,Yucat n,M s de 1 hasta 2 s.m.,20775,17380,3395,2437421,1659422,777999,83.658,16.342,0
2017,Yucat n,M s de 10 s.m.,554789,246833,307956,2437421,1659422,777999,44.491,55.509,0
2017,Yucat n,M s de 2 hasta 3 s.m.,356619,340975,15644,2437421,1659422,777999,95.613,4.387,0
2017,Yucat n,M s de 3 hasta 5 s.m.,747927,371166,376761,2437421,1659422,777999,49.626,50.374,0
2017,Yucat n,M s de 5 hasta 10 s.m.,118574,86971,31603,2437421,1659422,777999,73.347,26.653,0
2017,Yucat n,No especificado,36254,26344,9910,2437421,1659422,777999,72.665,27.335,0
2017,Yucat n,No recibe ingresos,148054,138413,9641,2437421,1659422,777999,93.488,6.512,0
2017,Zacatecas,1 salario m¡nimo,44456,43168,1288,1695298,1245738,449560,97.103,2.897,0
2017,Zacatecas,Menos de 1 s.m.,572445,499815,72630,1695298,1245738,449560,87.312,12.688,0
2017,Zacatecas,M s de 1 hasta 2 s.m.,5240,4415,825,1695298,1245738,449560,84.256,15.744,0
2017,Zacatecas,M s de 10 s.m.,395262,160475,234787,1695298,1245738,449560,40.6,59.4,0
2017,Zacatecas,M s de 2 hasta 3 s.m.,261497,254871,6626,1695298,1245738,449560,97.466,2.534,0
2017,Zacatecas,M s de 3 hasta 5 s.m.,296773,183431,113342,1695298,1245738,449560,61.809,38.191,0
2017,Zacatecas,M s de 5 hasta 10 s.m.,66720,54728,11992,1695298,1245738,449560,82.026,17.974,0
2017,Zacatecas,No especificado,11133,7391,3742,1695298,1245738,449560,66.388,33.612,0
2017,Zacatecas,No recibe ingresos,41772,37444,4328,1695298,1245738,449560,89.639,10.361,0
2018,Aguascalientes,1 salario m¡nimo,8957,8777,180,1377580,973900,403680,97.99,2.01,0
2018,Aguascalientes,Menos de 1 s.m.,111973,104423,7550,1377580,973900,403680,93.257,6.743,0
2018,Aguascalientes,M s de 1 hasta 2 s.m.,7216,4706,2510,1377580,973900,403680,65.216,34.784,0
2018,Aguascalientes,M s de 10 s.m.,326931,154255,172676,1377580,973900,403680,47.183,52.817,0
2018,Aguascalientes,M s de 2 hasta 3 s.m.,182576,173969,8607,1377580,973900,403680,95.286,4.714,0
2018,Aguascalientes,M s de 3 hasta 5 s.m.,562894,381035,181859,1377580,973900,403680,67.692,32.308,0
2018,Aguascalientes,M s de 5 hasta 10 s.m.,76321,57183,19138,1377580,973900,403680,74.924,25.076,0
2018,Aguascalientes,No especificado,15219,8499,6720,1377580,973900,403680,55.845,44.155,0
2018,Aguascalientes,No recibe ingresos,85493,81053,4440,1377580,973900,403680,94.807,5.193,0
2018,Baja California,1 salario m¡nimo,3429,3429,0,3999503,2575105,1424398,100,0,0
2018,Baja California,Menos de 1 s.m.,299611,214993,84618,3999503,2575105,1424398,71.757,28.243,0
2018,Baja California,M s de 1 hasta 2 s.m.,21251,18479,2772,3999503,2575105,1424398,86.956,13.044,0
2018,Baja California,M s de 10 s.m.,1062984,507081,555903,3999503,2575105,1424398,47.704,52.296,0
2018,Baja California,M s de 2 hasta 3 s.m.,459737,441012,18725,3999503,2575105,1424398,95.927,4.073,0
2018,Baja California,M s de 3 hasta 5 s.m.,1627538,970662,656876,3999503,2575105,1424398,59.64,40.36,0
2018,Baja California,M s de 5 hasta 10 s.m.,187466,120588,66878,3999503,2575105,1424398,64.325,35.675,0
2018,Baja California,No especificado,44669,29770,14899,3999503,2575105,1424398,66.646,33.354,0
2018,Baja California,No recibe ingresos,292818,269091,23727,3999503,2575105,1424398,91.897,8.103,0
2018,Baja California Sur,1 salario m¡nimo,21068,18568,2500,772359,546013,226346,88.134,11.866,0
2018,Baja California Sur,Menos de 1 s.m.,103328,84241,19087,772359,546013,226346,81.528,18.472,0
2018,Baja California Sur,M s de 1 hasta 2 s.m.,12676,10543,2133,772359,546013,226346,83.173,16.827,0
2018,Baja California Sur,M s de 10 s.m.,238576,106033,132543,772359,546013,226346,44.444,55.556,0
2018,Baja California Sur,M s de 2 hasta 3 s.m.,177663,166038,11625,772359,546013,226346,93.457,6.543,0
2018,Baja California Sur,M s de 3 hasta 5 s.m.,101897,66918,34979,772359,546013,226346,65.672,34.328,0
2018,Baja California Sur,M s de 5 hasta 10 s.m.,43760,32899,10861,772359,546013,226346,75.181,24.819,0
2018,Baja California Sur,No especificado,11347,6436,4911,772359,546013,226346,56.72,43.28,0
2018,Baja California Sur,No recibe ingresos,62044,54337,7707,772359,546013,226346,87.578,12.422,0
2018,Campeche,1 salario m¡nimo,30214,21870,8344,1015999,737196,278803,72.384,27.616,0
2018,Campeche,Menos de 1 s.m.,341841,322472,19369,1015999,737196,278803,94.334,5.666,0
2018,Campeche,M s de 1 hasta 2 s.m.,4467,3636,831,1015999,737196,278803,81.397,18.603,0
2018,Campeche,M s de 10 s.m.,260720,106098,154622,1015999,737196,278803,40.694,59.306,0
2018,Campeche,M s de 2 hasta 3 s.m.,138038,130623,7415,1015999,737196,278803,94.628,5.372,0
2018,Campeche,M s de 3 hasta 5 s.m.,149444,73113,76331,1015999,737196,278803,48.923,51.077,0
2018,Campeche,M s de 5 hasta 10 s.m.,28909,23215,5694,1015999,737196,278803,80.304,19.696,0
2018,Campeche,No especificado,10116,7036,3080,1015999,737196,278803,69.553,30.447,0
2018,Campeche,No recibe ingresos,52250,49133,3117,1015999,737196,278803,94.034,5.966,0
2018,Chiapas,1 salario m¡nimo,12608,12223,385,5593013,4589325,1003688,96.946,3.054,0
2018,Chiapas,Menos de 1 s.m.,3099858,2990410,109448,5593013,4589325,1003688,96.469,3.531,0
2018,Chiapas,M s de 1 hasta 2 s.m.,17897,15058,2839,5593013,4589325,1003688,84.137,15.863,0
2018,Chiapas,M s de 10 s.m.,943155,348494,594661,5593013,4589325,1003688,36.95,63.05,0
2018,Chiapas,M s de 2 hasta 3 s.m.,514164,502727,11437,5593013,4589325,1003688,97.776,2.224,0
2018,Chiapas,M s de 3 hasta 5 s.m.,541488,302280,239208,5593013,4589325,1003688,55.824,44.176,0
2018,Chiapas,M s de 5 hasta 10 s.m.,151468,124891,26577,5593013,4589325,1003688,82.454,17.546,0
2018,Chiapas,No especificado,24439,13081,11358,5593013,4589325,1003688,53.525,46.475,0
2018,Chiapas,No recibe ingresos,287936,280161,7775,5593013,4589325,1003688,97.3,2.7,0
2018,Chihuahua,1 salario m¡nimo,67534,65549,1985,4500943,2976493,1524450,97.061,2.939,0
2018,Chihuahua,Menos de 1 s.m.,540803,476562,64241,4500943,2976493,1524450,88.121,11.879,0
2018,Chihuahua,M s de 1 hasta 2 s.m.,43646,37605,6041,4500943,2976493,1524450,86.159,13.841,0
2018,Chihuahua,M s de 10 s.m.,982411,481229,501182,4500943,2976493,1524450,48.984,51.016,0
2018,Chihuahua,M s de 2 hasta 3 s.m.,434376,415676,18700,4500943,2976493,1524450,95.695,4.305,0
2018,Chihuahua,M s de 3 hasta 5 s.m.,1969661,1132938,836723,4500943,2976493,1524450,57.519,42.481,0
2018,Chihuahua,M s de 5 hasta 10 s.m.,178190,127562,50628,4500943,2976493,1524450,71.588,28.412,0
2018,Chihuahua,No especificado,54161,31811,22350,4500943,2976493,1524450,58.734,41.266,0
2018,Chihuahua,No recibe ingresos,230161,207561,22600,4500943,2976493,1524450,90.181,9.819,0
2018,Ciudad de Mxico,1 salario m¡nimo,4214,3442,772,7713836,5010630,2703206,81.68,18.32,0
2018,Ciudad de Mxico,Menos de 1 s.m.,63949,58467,5482,7713836,5010630,2703206,91.428,8.572,0
2018,Ciudad de Mxico,M s de 1 hasta 2 s.m.,57115,38123,18992,7713836,5010630,2703206,66.748,33.252,0
2018,Ciudad de Mxico,M s de 10 s.m.,2920357,1483950,1436407,7713836,5010630,2703206,50.814,49.186,0
2018,Ciudad de Mxico,M s de 2 hasta 3 s.m.,923210,828721,94489,7713836,5010630,2703206,89.765,10.235,0
2018,Ciudad de Mxico,M s de 3 hasta 5 s.m.,1772865,1068295,704570,7713836,5010630,2703206,60.258,39.742,0
2018,Ciudad de Mxico,M s de 5 hasta 10 s.m.,508574,332635,175939,7713836,5010630,2703206,65.405,34.595,0
2018,Ciudad de Mxico,No especificado,385713,236693,149020,7713836,5010630,2703206,61.365,38.635,0
2018,Ciudad de Mxico,No recibe ingresos,1077839,960304,117535,7713836,5010630,2703206,89.095,10.905,0
2018,Coahuila,1 salario m¡nimo,66370,63368,3002,3518370,2492980,1025390,95.477,4.523,0
2018,Coahuila,Menos de 1 s.m.,223432,203969,19463,3518370,2492980,1025390,91.289,8.711,0
2018,Coahuila,M s de 1 hasta 2 s.m.,22957,20791,2166,3518370,2492980,1025390,90.565,9.435,0
2018,Coahuila,M s de 10 s.m.,761499,343768,417731,3518370,2492980,1025390,45.144,54.856,0
2018,Coahuila,M s de 2 hasta 3 s.m.,431464,416825,14639,3518370,2492980,1025390,96.607,3.393,0
2018,Coahuila,M s de 3 hasta 5 s.m.,1608413,1105919,502494,3518370,2492980,1025390,68.758,31.242,0
2018,Coahuila,M s de 5 hasta 10 s.m.,144123,108869,35254,3518370,2492980,1025390,75.539,24.461,0
2018,Coahuila,No especificado,26973,15183,11790,3518370,2492980,1025390,56.29,43.71,0
2018,Coahuila,No recibe ingresos,233139,214288,18851,3518370,2492980,1025390,91.914,8.086,0
2018,Colima,1 salario m¡nimo,11370,10211,1159,840607,566776,273831,89.807,10.193,0
2018,Colima,Menos de 1 s.m.,175622,144455,31167,840607,566776,273831,82.253,17.747,0
2018,Colima,M s de 1 hasta 2 s.m.,8424,6767,1657,840607,566776,273831,80.33,19.67,0
2018,Colima,M s de 10 s.m.,220057,84752,135305,840607,566776,273831,38.514,61.486,0
2018,Colima,M s de 2 hasta 3 s.m.,111800,106118,5682,840607,566776,273831,94.918,5.082,0
2018,Colima,M s de 3 hasta 5 s.m.,141107,77290,63817,840607,566776,273831,54.774,45.226,0
2018,Colima,M s de 5 hasta 10 s.m.,44909,32746,12163,840607,566776,273831,72.916,27.084,0
2018,Colima,No especificado,8784,5429,3355,840607,566776,273831,61.806,38.194,0
2018,Colima,No recibe ingresos,118534,99008,19526,840607,566776,273831,83.527,16.473,0
2018,Durango,1 salario m¡nimo,49359,43203,6156,1968808,1423327,545481,87.528,12.472,0
2018,Durango,Menos de 1 s.m.,414842,396978,17864,1968808,1423327,545481,95.694,4.306,0
2018,Durango,M s de 1 hasta 2 s.m.,10396,6868,3528,1968808,1423327,545481,66.064,33.936,0
2018,Durango,M s de 10 s.m.,505109,209794,295315,1968808,1423327,545481,41.534,58.466,0
2018,Durango,M s de 2 hasta 3 s.m.,285651,277081,8570,1968808,1423327,545481,97,3,0
2018,Durango,M s de 3 hasta 5 s.m.,512530,328005,184525,1968808,1423327,545481,63.997,36.003,0
2018,Durango,M s de 5 hasta 10 s.m.,66480,51148,15332,1968808,1423327,545481,76.937,23.063,0
2018,Durango,No especificado,17581,10456,7125,1968808,1423327,545481,59.473,40.527,0
2018,Durango,No recibe ingresos,106860,99794,7066,1968808,1423327,545481,93.388,6.612,0
2018,Estado de Mxico,1 salario m¡nimo,56036,56036,0,18380519,12880799,5499720,100,0,0
2018,Estado de Mxico,Menos de 1 s.m.,1390897,1214156,176741,18380519,12880799,5499720,87.293,12.707,0
2018,Estado de Mxico,M s de 1 hasta 2 s.m.,108026,86054,21972,18380519,12880799,5499720,79.66,20.34,0
2018,Estado de Mxico,M s de 10 s.m.,5533236,2721866,2811370,18380519,12880799,5499720,49.191,50.809,0
2018,Estado de Mxico,M s de 2 hasta 3 s.m.,2560159,2431905,128254,18380519,12880799,5499720,94.99,5.01,0
2018,Estado de Mxico,M s de 3 hasta 5 s.m.,5576009,3770725,1805284,18380519,12880799,5499720,67.624,32.376,0
2018,Estado de Mxico,M s de 5 hasta 10 s.m.,981482,682116,299366,18380519,12880799,5499720,69.499,30.501,0
2018,Estado de Mxico,No especificado,247377,165153,82224,18380519,12880799,5499720,66.762,33.238,0
2018,Estado de Mxico,No recibe ingresos,1927297,1752788,174509,18380519,12880799,5499720,90.945,9.055,0
2018,Guanajuato,1 salario m¡nimo,30098,23330,6768,6972541,4827402,2145139,77.513,22.487,0
2018,Guanajuato,Menos de 1 s.m.,1049010,866512,182498,6972541,4827402,2145139,82.603,17.397,0
2018,Guanajuato,M s de 1 hasta 2 s.m.,22764,17155,5609,6972541,4827402,2145139,75.36,24.64,0
2018,Guanajuato,M s de 10 s.m.,1418274,601498,816776,6972541,4827402,2145139,42.411,57.589,0
2018,Guanajuato,M s de 2 hasta 3 s.m.,946227,918609,27618,6972541,4827402,2145139,97.081,2.919,0
2018,Guanajuato,M s de 3 hasta 5 s.m.,2776265,1807503,968762,6972541,4827402,2145139,65.106,34.894,0
2018,Guanajuato,M s de 5 hasta 10 s.m.,415893,306461,109432,6972541,4827402,2145139,73.687,26.313,0
2018,Guanajuato,No especificado,30933,19700,11233,6972541,4827402,2145139,63.686,36.314,0
2018,Guanajuato,No recibe ingresos,283077,266634,16443,6972541,4827402,2145139,94.191,5.809,0
2018,Guerrero,1 salario m¡nimo,25859,25352,507,3840792,2718015,1122777,98.039,1.961,0
2018,Guerrero,Menos de 1 s.m.,1723803,1466497,257306,3840792,2718015,1122777,85.073,14.927,0
2018,Guerrero,M s de 1 hasta 2 s.m.,23643,18973,4670,3840792,2718015,1122777,80.248,19.752,0
2018,Guerrero,M s de 10 s.m.,781492,272392,509100,3840792,2718015,1122777,34.855,65.145,0
2018,Guerrero,M s de 2 hasta 3 s.m.,434578,428310,6268,3840792,2718015,1122777,98.558,1.442,0
2018,Guerrero,M s de 3 hasta 5 s.m.,557180,241498,315682,3840792,2718015,1122777,43.343,56.657,0
2018,Guerrero,M s de 5 hasta 10 s.m.,80655,65890,14765,3840792,2718015,1122777,81.694,18.306,0
2018,Guerrero,No especificado,22231,12292,9939,3840792,2718015,1122777,55.292,44.708,0
2018,Guerrero,No recibe ingresos,191351,186811,4540,3840792,2718015,1122777,97.627,2.373,0
2018,Hidalgo,1 salario m¡nimo,19783,19783,0,3380494,2396080,984414,100,0,0
2018,Hidalgo,Menos de 1 s.m.,977043,834057,142986,3380494,2396080,984414,85.365,14.635,0
2018,Hidalgo,M s de 1 hasta 2 s.m.,13771,11130,2641,3380494,2396080,984414,80.822,19.178,0
2018,Hidalgo,M s de 10 s.m.,842472,357348,485124,3380494,2396080,984414,42.417,57.583,0
2018,Hidalgo,M s de 2 hasta 3 s.m.,478653,464533,14120,3380494,2396080,984414,97.05,2.95,0
2018,Hidalgo,M s de 3 hasta 5 s.m.,749124,453248,295876,3380494,2396080,984414,60.504,39.496,0
2018,Hidalgo,M s de 5 hasta 10 s.m.,113225,85752,27473,3380494,2396080,984414,75.736,24.264,0
2018,Hidalgo,No especificado,17526,8657,8869,3380494,2396080,984414,49.395,50.605,0
2018,Hidalgo,No recibe ingresos,168897,161572,7325,3380494,2396080,984414,95.663,4.337,0
2018,Jalisco,1 salario m¡nimo,12235,11702,533,8819150,6090144,2729006,95.644,4.356,0
2018,Jalisco,Menos de 1 s.m.,1257153,1087350,169803,8819150,6090144,2729006,86.493,13.507,0
